,Name,smiles,aqsoldb_A
978,2-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-[2-oxo-1-(phenylcarbamoyl)propyl]diazen-1-yl]phenyl}phenyl)diazen-1-yl]-3-oxo-N-phenylbutanamide; 2-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-{1-[(4-methoxyphenyl)carbamoyl]-2-oxopropyl}diazen-1-yl]phenyl}phenyl)diazen-1-yl]-3-oxo-N-phenylbutanamide; 2-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-{1-[(4-methoxyphenyl)carbamoyl]-2-oxopropyl}diazen-1-yl]phenyl}phenyl)diazen-1-yl]-N-(4-methoxyphenyl)-3-oxobutanamide,COc1ccc(NC(=O)C(N=Nc2ccc(cc2Cl)c3ccc(N=NC(C(C)=O)C(=O)Nc4ccccc4)c(Cl)c3)C(C)=O)cc1,-8.5404809541
1370,2-{[4-(oxiran-2-ylmethoxy)butoxy]methyl}oxirane,C(CCOCC1CO1)COCC2CO2,-0.5608137387
2687,hexyl D-glucoside,CCCCCCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-0.6586987459
1811,4-methoxy-3-nitrobenzoic acid,COc1ccc(cc1[N+]([O-])=O)C(O)=O,-2.6613195143
1766,"4-bromo-1,2-dichlorobenzene",Clc1ccc(Br)cc1Cl,-1.0114935501
1569,"3-methoxyestra-2,5(10)-dien-17-ol",COC1=CCC2=C(CC[C@@H]3[C@@H]2CC[C@]4(C)[C@@H](O)CC[C@@H]34)C1,-4.7610719313
2163,N-(butoxymethyl)prop-2-enamide,CCCCOCNC(=O)C=C,-0.6536630282
509,"1-N-phenylbenzene-1,4-diamine",Nc1ccc(Nc2ccccc2)cc1,-2.5647745555999997
644,12-hydroxyoctadecanoic acid,CCCCCCC(O)CCCCCCCCCCC(O)=O,-5.4883700889
597,"1-methyl 1,2,2,6,6-pentamethylpiperidin-4-yl decanedioate bis(1,2,2,6,6-pentamethylpiperidin-4-yl) decanedioate",COC(=O)CCCCCCCCC(=O)OC1CC(C)(C)N(C)C(C)(C)C1,-4.54033233245
2957,tetradecyl prop-2-enoate,CCCCCCCCCCCCCCOC(=O)C=C,-4.428848848
2106,"N,N-dimethyldodecan-1-amine",CCCCCCCCCCCCN(C)C,-4.5766377416
764,"2,3-dimethyloxirane",CC1OC1C,0.3972950779
2691,hydrogen sulfate; tetrakis(hydroxymethyl)phosphanium; urea,NC(N)=O,0.4036921179
518,1-[(E)-2-(2-methoxyphenyl)diazen-1-yl]naphthalen-2-ol,COc1ccccc1N\N=C2/C(=O)C=Cc3ccccc23,-8.9260164319
1714,4-[(4-amino-3-methylphenyl)methyl]-2-methylaniline,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,-4.1506087086
573,1-cyclohexylethyl acetate,CC(OC(C)=O)C1CCCCC1,-3.5976237668
2981,tributyl[(tributylstannyl)oxy]stannane,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,-3.9228515135
2774,methyl myristate,CCCCCCCCCCCCCC(=O)OC,-6.6497381608
1157,2-ethylhexyl diphenyl phosphate,CCCCC(CC)CO[P](=O)(Oc1ccccc1)Oc2ccccc2,-6.8550448624
2034,Calcoloid Olive r,O=C(Nc1cc2c([nH]c3c2cc(NC(=O)c4ccccc4)c5C(=O)c6ccccc6C(=O)c35)c7C(=O)c8ccccc8C(=O)c17)c9ccccc9,-4.5222231174
744,"2,3,4,5-tetraboratetracyclo[2.1.0.0Â¹,Â³.0Â²,?]pentane",B12B3B4B1C234,-5.885070525
1960,"6-chloro-2-N,4-N-diethyl-1,3,5-triazine-2,4-diamine",CCNc1nc(Cl)nc(NCC)n1,-4.5809118175
2225,"O,O,O-tris(4-nitrophenyl) thiophosphate",[O-][N+](=O)c1ccc(O[P](=S)(Oc2ccc(cc2)[N+]([O-])=O)Oc3ccc(cc3)[N+]([O-])=O)cc1,-5.6788341975
123,"(3,4-dihydroxyphenyl)-phenylmethanone",Oc1ccc(cc1O)C(=O)c2ccccc2,-2.9226200497
1871,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-4H-chromen-4-one",COc1ccc(cc1O)C2=CC(=O)c3c(O)cc(O)cc3O2,-6.1987525576
220,"1,1'-ethane-1,2-diylbis(4-nitrobenzene)",[O-][N+](=O)c1ccc(CCc2ccc(cc2)[N+]([O-])=O)cc1,-4.5898858002
2959,tetraethyl silicate,CCO[Si](OCC)(OCC)OCC,-2.1455655454
358,"1,3-diethylthiourea",CCNC(=S)NCC,-0.4980872763
1809,4-methoxy-2-nitroaniline,COc1ccc(N)c(c1)[N+]([O-])=O,-1.2257020372
1868,"5,11-dioxatricyclo[7.3.0.0Â³,?]dodeca-1,3(7),8-triene-4,6,10,12-tetrone",O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,-1.3927347854
2535,dimethylamine,CNC,-0.654032074
259,"1,1-dimethoxycyclododecane",COC1(CCCCCCCCCCC1)OC,-4.1256543516
2821,"octadecane-1,12-diol",CCCCCCC(O)CCCCCCCCCCCO,-5.3066096284499995
2846,oxan-2-one,O=C1CCCCO1,0.9994921725
2452,cyclohexanethiol,SC1CCCCC1,-3.3672139557
1187,2-hydroxybenzaldehyde,Oc1ccccc1C=O,-1.3966013843
3019,tris(2-hydroxyethyl)methylammonium methyl sulphate,CO[S]([O-])(=O)=O,0.3926664196
2980,tributyl-2-thiourea,CCCCNC(=S)N(CCCC)CCCC,-4.1840665057
1268,2-methyloxirane,C[C@H]1CO1,0.8380333836
1556,3-hydroxy-4-[(2-methyl-5-nitrophenyl)diazenyl]-N-phenyl-2-naphthamide,Cc1ccc(cc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4ccccc4)[N+]([O-])=O,-7.5579677799
1866,"4-{[bis(octylsulfanyl)-1,3,5-triazin-2-yl]amino}-2,6-di-tert-butylphenol",CCCCCCCCSc1nc(Nc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)nc(SCCCCCCCC)n1,-6.6195796509000004
2765,methyl acetate,COC(C)=O,0.57544971315
2366,"bis(2-phenyl-4,5-dihydro-1H-imidazole); benzene-1,2,4,5-tetracarboxylic acid",OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O,-1.9594675236
456,"1-(2,6,6-trimethylcyclohex-1-en-1-yl)pent-1-en-3-one",CCC(=O)/C=C/C1=C(C)CCCC1(C)C,-4.60822921965
462,1-(2-ethylbutyl)cyclohexane-1-carboxylic acid,CCC(CC)CC1(CCCCC1)C(O)=O,-4.281694517
2263,[(1E)-2-(diethoxymethyl)hept-1-en-1-yl]benzene,CCCCC\C(=C/c1ccccc1)C(OCC)OCC,-5.1720565184
1846,4-piperidin-4-ylmorpholine,C1CC(CCN1)N2CCOCC2,-2.9027228224
1567,3-methoxy-3-methylbutan-1-ol,COC(C)(C)CCO,-0.072529286
381,"1,3-thiazol-5-ylmethanol",OCc1scnc1,0.5257355357
962,2-[(2-hydroxyethyl)amino]ethan-1-ol,OCCNCCO,0.9577927941
1406,"3,5,5-trimethylhexan-1-ol",CC(CCO)CC(C)(C)C,-2.5570799155
1216,2-methoxyphenol,COc1ccccc1O,-0.7265523216
862,2-(2-methylbutan-2-yl)cyclohexyl acetate,CCC(C)(C)C1CCCCC1OC(C)=O,-4.4462039036
1590,3-methylbut-3-en-1-ol,CC(=C)CCO,0.0190678934
1459,3-(3-aminobenzenesulfonyl)aniline,Nc1cccc(c1)[S](=O)(=O)c2cccc(N)c2,-3.5118956043
840,"2,6-dimethylheptan-4-one",CC(C)CC(=O)CC(C)C,-2.0927408845
2606,ethyl 2-methylbutanoate,CCOC(=O)C(C)CC,-2.3364163689
794,"2,4-dimethyl-1-nitrobenzene",Cc1ccc(c(C)c1)[N+]([O-])=O,-3.0555996074
1048,"2-amino-4,5-dichlorobenzene-1-sulfonic acid",Nc1cc(Cl)c(Cl)cc1[S](O)(=O)=O,-2.2445874922
1575,"3-methyl-2-(2-oxo-1,3-diazinan-1-yl)butanoic acid",CC(C)C(N1CCCNC1=O)C(O)=O,-1.1060278859000001
3044,xylenesulphonic acid,Cc1cccc(c1C)[S](O)(=O)=O,0.7714407693800001
2401,"butane-1,2-diol",CCC(O)CO,1.0451691789
2328,benzene; ethenylbenzene; toluene,Cc1ccccc1,-2.971261672266667
2651,heptanal,CCCCCCC=O,-1.7501244285
1237,2-methyl-N-[(2-methylprop-2-enamido)methyl]prop-2-enamide,CC(=C)C(=O)NCNC(=O)C(C)=C,-1.1892367555
542,1-bromo-3-chloropropane,ClCCCBr,-2.211291501033333
2643,fluoroethene,FC=C,-0.5525833349
1322,2-phenylethyl 2-hydroxybenzoate,Oc1ccccc1C(=O)OCCc2ccccc2,-4.4891053349
1233,2-methyl-4-phenylpentan-1-ol,CC(CO)CC(C)c1ccccc1,-2.3480016469000002
2339,benzyl 4-hydroxybenzoate,Oc1ccc(cc1)C(=O)OCc2ccccc2,-3.34169320025
1078,2-benzylheptan-1-ol,CCCCCC(CO)Cc1ccccc1,-3.8432685623
2463,cyclooctene,C1CCC\C=C/CC1,-3.792527307433333
1814,"4-methyl-1,3-dioxolan-2-one",CC1COC(=O)O1,0.30264569545000003
1413,"3,5-dimethylaniline",Cc1cc(C)cc(N)c1,-1.4022004623
1052,2-amino-4-nitrophenol,Nc1cc(ccc1O)[N+]([O-])=O,-2.2056018566
2996,trifluoromethane,FC(F)F,-1.9219346686
1938,"6,10-dimethylundeca-5,9-dien-2-one",CC(C)=CCC\C(C)=C\CCC(C)=O,-4.01909237415
1442,"3,9-bis(2,4-di-tert-butylphenoxy)-2,4,8,10-tetraoxa-3,9-diphosphaspiro[5.5]undecane",CC(C)(C)c1ccc(O[P@]2OC[C@]3(CO2)CO[P@](OC3)Oc4ccc(cc4C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C,-6.813060611
2462,cyclohexylmethyl-dimethoxysilane,CO[SiH](CC1CCCCC1)OC,-3.0959725365
1891,"5-amino-6-methyl-2,3-dihydro-1H-1,3-benzodiazol-2-one",Cc1cc2NC(=O)Nc2cc1N,-1.84922185845
1272,2-methylpentanedioic acid,CC(CCC(O)=O)C(O)=O,0.8352249535
435,"1,5-dimethyl-1-vinylhex-4-en-1-yl propionate",CCC(=O)OC(C)(CCC=C(C)C)C=C,-4.3823578934
2952,tetrachloromethane,ClC(Cl)(Cl)Cl,-2.3168537513
237,"1,1,1-trifluoroethane",CC(F)(F)F,-2.043101387
1159,2-ethylhexyl octadecanoate,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCC,-6.8994921961
109,(2S)-2-hydroxy-3-(phenylamino)propane-1-sulfonate,O[C@@H](CNc1ccccc1)C[S]([O-])(=O)=O,0.1187844902
781,"2,4,7,9-tetramethyldec-5-yne-4,7-diol",CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,-2.1243507639
2092,"N,N-dibutyl({[(dibutylcarbamothioyl)sulfanyl]methyl}sulfanyl)carbothioamide",CCCCN(CCCC)C(=S)SCSC(=S)N(CCCC)CCCC,-6.2405235691
163,"(4E)-5,9-dimethyldeca-4,8-dienal",CC(C)=CCC\C(C)=C/CCC=O,-3.5383035446
288,"1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich",CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,-9.4195398078
252,"1,1-bis(tert-butylperoxy)-3,3,5-trimethylcyclohexane",CC1CC(C)(C)CC(C1)(OOC(C)(C)C)OOC(C)(C)C,-6.317904563233333
2270,"[(2R,3R,4S,5R,6R)-3,4,5,6-tetrakis(acetyloxy)oxan-2-yl]methyl acetate",CC(=O)OCC1OC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,-2.4153529113
2211,"N-{2-[(E)-2-(2-bromo-4,6-dinitrophenyl)diazen-1-yl]-5-(diethylamino)phenyl}acetamide",CCN(CC)c1ccc(N=Nc2c(Br)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)c1,-7.3795692783
767,"2,3-dimethylphenol; 2,4-dimethylphenol; 2,5-dimethylphenol; 2,6-dimethylphenol; 3,4-dimethylphenol; 3,5-dimethylphenol",Cc1ccc(O)c(C)c1,-2.0766481644
787,"2,4-dichloro-1-nitrobenzene",[O-][N+](=O)c1ccc(Cl)cc1Cl,-2.3553554421666667
1357,2-{2-[2-(2-hydroxyethoxy)ethoxy]ethoxy}ethan-1-ol,OCCOCCOCCOCCO,0.7116903978
2431,cerium dioxide,O=[Ce]=O,-9.1459110865
903,2-(acetyloxy)benzoic acid,CC(=O)Oc1ccccc1C(O)=O,-1.68571641935
1018,2-[2-(dimethylamino)ethoxy]ethan-1-ol,CN(C)CCOCCO,-0.1244748796
1462,3-(3-ethylcyclopentyl)propanoic acid,CCC1CCC(CCC(O)=O)C1,-3.286116314
2374,bis(8-methylnonyl) phenyl phosphite,CC(C)CCCCCCCOP(OCCCCCCCC(C)C)Oc1ccccc1,-6.06024935015
1057,2-amino-5-chlorophenol,Nc1ccc(Cl)cc1O,-2.3906599281
930,2-(phenoxymethyl)oxirane,C1OC1COc2ccccc2,-1.7963921827
1213,2-methoxy-5-nitroaniline,COc1ccc(cc1N)[N+]([O-])=O,-2.5241417766
1292,"2-methylpropyl 3,5-diamino-4-chlorobenzoate",CC(C)COC(=O)c1cc(N)c(Cl)c(N)c1,-2.737283137525
1220,2-methyl-1-phenylpropan-1-one,CC(C)C(=O)c1ccccc1,-2.35661526
2441,cyanuric acid,O=C1NC(=O)NC(=O)N1,-1.8711984755
461,1-(2-ethylbutyl)cyclohexane-1-carbonitrile,CCC(CC)CC1(CCCCC1)C#N,-6.5873382321
2805,nonyl acetate,CCCCCCCCCOC(C)=O,-4.4708606495
1729,4-[(E)-2-(4-carbamoylphenyl)diazen-1-yl]-N-(2-ethoxyphenyl)-3-hydroxynaphthalene-2-carboxamide,CCOc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4ccc(cc4)C(N)=O)\C2=O,-7.5819735484
157,"(4-tert-butyl-2,6-dimethylphenyl)acetonitrile",Cc1cc(cc(C)c1CC#N)C(C)(C)C,-4.7018118295
897,2-(4-{2-[4-(2-hydroxyethoxy)phenyl]propan-2-yl}phenoxy)ethan-1-ol,CC(C)(c1ccc(OCCO)cc1)c2ccc(OCCO)cc2,-3.4517905534
2860,oxydiethylene bis(chloroformate),ClC(=O)OCCOCCOC(Cl)=O,-4.8865490032
1918,5-methyl-5-phenylhexan-3-one,Cc1ccc(cc1)[S](=O)(=O)/C(=C/N2CC(=O)NC2=S)C#N,-3.5292992951
677,"2,2'-(octylimino)diethanol",CCCCCCCCN(CCO)CCO,-2.1910376032
2698,isobutyl 2-chloropropanoate,CC(C)COC(=O)[C@H](C)Cl,-2.5453029137499996
2108,"N,N-dimethylformamide",CN(C)C=O,1.1361123296
238,"1,1,2,2,3,3,3-heptafluoro-N,N-bis(heptafluoropropyl)propan-1-amine",FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,-9.1359660934
2178,N-acetyl-N-[2-(N-acetylacetamido)ethyl]acetamide,CC(=O)N(CCN(C(C)=O)C(C)=O)C(C)=O,-0.8188163577499998
1151,"2-ethylhexyl 4-[(4-{[4-(tert-butylcarbamoyl)phenyl]amino}-6-[(4-{[(2-ethylhexyl)oxy]carbonyl}phenyl)amino]-1,3,5-triazin-2-yl)amino]benzoate",CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(cc3)C(=O)NC(C)(C)C)nc(Nc4ccc(cc4)C(=O)OCC(CC)CCCC)n2)cc1,-8.59721313575
243,"1,1,2,3,3-pentamethyl-2,3,4,5,6,7-hexahydro-1H-inden-4-one",CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,-3.4444105159
100,(2S)-2-amino-3-methylbutanoic acid,CC(C)C(N)C(O)=O,-0.1217916078
315,"1,2-dimethyl benzene-1,2-dicarboxylate",COC(=O)c1ccccc1C(=O)OC,-1.6655560028666667
1961,"6-chloro-5-(2-chloroethyl)-2,3-dihydro-1H-indol-2-one",ClCCc1cc2CC(=O)Nc2cc1Cl,-4.7775740697
3050,"{2-butyl-4-chloro-1-[(4-{2-[2-(triphenylmethyl)-2H-1,2,3,4-tetrazol-5-yl]phenyl}phenyl)methyl]-1H-imidazol-5-yl}methanol",CCCCc1nc(Cl)c(CO)n1Cc2ccc(cc2)c3ccccc3c4nnn(n4)C(c5ccccc5)(c6ccccc6)c7ccccc7,-6.4612511717
2844,oxalic acid,OC(=O)C(O)=O,0.0790172102
1886,"5-[3-(2,4,6-trioxo-1,3-diazinan-5-ylidene)-2,3-dihydro-1H-isoindol-1-ylidene]-1,3-diazinane-2,4,6-trione",O=C1NC(=O)C(C(=O)N1)=C2NC(c3ccccc23)=C4C(=O)NC(=O)NC4=O,-7.410861066433333
261,"1,1-dimethyl-3-[3-(trifluoromethyl)phenyl]urea",CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,-3.3205485882
1702,"4-[(1,5-dihydro-3-methyl-5-oxo-1-phenyl-4H-pyrazol-4-ylidene)methyl]-2,4-dihydro-5-methyl-2-phenyl-3H-pyrazol-3-one",CC1=NN(c2ccccc2)C(=O)C1/C=C/3C(=NN(c4ccccc4)C3=O)C,-7.8822713548
1723,"4-[(E)-2-(2,5-dichlorophenyl)diazen-1-yl]-3-hydroxy-N-(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)naphthalene-2-carboxamide",Clc1ccc(Cl)c(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4ccc5NC(=O)Nc5c4)c1,-7.4618003218
195,(Z)-N-octadec-9-enylhexadecan-1-amide,CCCCCCCCCCCCCCCC(=O)NCCCCCCCC\C=C/CCCCCCCC,-7.7040784145
1953,6-[3-(decanoyloxy)-2-[(heptanoyloxy)methyl]-2-[(octanoyloxy)methyl]propoxy]-6-oxohexanoic acid,CCCCCCCCCC(O)=O,-5.8530645557
1061,2-aminobenzenesulfonic acid,Nc1ccccc1[S](O)(=O)=O,-1.7471686412
1817,"4-methyl-2,3-dihydro-1H-1,3-benzodiazole-2-thione; 5-methyl-2,3-dihydro-1H-1,3-benzodiazole-2-thione",Cc1cccc2NC(=S)Nc12,-3.13627918
179,"(8R,9S,13S,14S,17S)-13-ethyl-3-methoxy-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-ol",CC[C@]12CC[C@H]3[C@@H](CCc4cc(OC)ccc34)[C@@H]1CC[C@@H]2O,-4.875700653
2358,bis(2-[bis(2-hydroxyethyl)amino]ethan-1-ol); dodecanedioic acid,OCCN(CCO)CCO,0.2768038328
1487,"3-(oxiran-2-ylmethoxy)-N,N-bis(oxiran-2-ylmethyl)aniline",C1OC1COc2cccc(c2)N(CC3CO3)CC4CO4,-2.1925611892
900,2-(6-methoxy-2-naphthyl)propanoic acid,COc1ccc2cc(ccc2c1)C(C)C(O)=O,-4.1608270343
340,"1,3-bis(heptanoyloxy)propan-2-yl heptanoate",CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,-6.9330922951
1116,2-dodecyloxirane,CCCCCCCCCCCCC1CO1,-6.306411139150001
1229,"2-methyl-4-(2,6,6-trimethylcyclohex-2-en-1-yl)butanal",CC(CCC=O)C1C(=CCCC1(C)C)C,-4.6532020914
748,"2,3,5-trimethylbenzene-1,4-diol",Cc1cc(O)c(C)c(C)c1O,-1.6383266335
1127,"2-ethyl-2-{[2-ethyl-3-hydroxy-2-(hydroxymethyl)propoxy]methyl}propane-1,3-diol",CCC(CO)(CO)COCC(CC)(CO)CO,-1.076302279
662,"1H-1,3-benzodiazole-2-thiol",S=C1Nc2ccccc2N1,-2.212655746733333
480,"1-(4-tert-butylphenyl)-3-(4-methoxyphenyl)propane-1,3-dione",COc1ccc(cc1)C(=O)CC(=O)c2ccc(cc2)C(C)(C)C,-7.0605481543
803,"2,5,7,10,11,14-hexaoxa-1,6-distibabicyclo[4.4.4]tetradecane",C1CO[Sb]2OCCO[Sb](O1)OCCO2,-9.0249738719
2176,N-[3-(dimethylamino)propyl]octadecanamide,CCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C,-3.8954028978
965,2-[(2-nitrophenyl)amino]ethan-1-ol,OCCNc1ccccc1[N+]([O-])=O,-1.9933265855
1967,6-heptyloxan-2-one,CCCCCC1CCCC(=O)O1,-1.6290322311
2477,decanoic acid,CCCCCCCCCC(O)=O,-3.2526647446
549,"1-chloro-1,2,2-trifluoroethene",FC(F)=C(F)Cl,-1.7869760654
1505,"3-[(3-methylnonadecanoyl)oxy]-2,2-bis({[(3-methylnonadecanoyl)oxy]methyl})propyl 3-methylnonadecanoate",CC(C)CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCC(C)C,-7.3809427734
783,"2,4-di-tert-butylphenol",CC(C)(C)c1ccc(O)c(c1)C(C)(C)C,-3.7960463334
2757,methyl 3-phenylacrylate,COC(=O)\C=C\c1ccccc1,-2.7440001077
2119,"N-(10-benzamido-6,13-diacetamido-2,9-diethoxy-5,12-dioxa-7,14-diazapentacen-3-yl)benzamide",CCOc1cc2N=C3C(=C4Oc5cc(NC(=O)c6ccccc6)c(OCC)cc5N=C4C(=C3Oc2cc1NC(=O)c7ccccc7)NC(C)=O)NC(C)=O,-7.8613826501
742,"2,3,3-trimethyl-3H-indole-5-carboxylic acid",CC1=Nc2ccc(cc2C1(C)C)C(O)=O,-2.6625890537
2457,cyclohexene,C1CCC=CC1,-2.7104664382
1786,4-cyclohexylbutan-2-ol,CC(O)CCC1CCCCC1,-2.7673615716
1883,"5-[(5-sulfanylidene-4,5-dihydro-1,3,4-thiadiazol-2-yl)disulfanyl]-2,3-dihydro-1,3,4-thiadiazole-2-thione",S=C1NN=C(SSC2=NNC(=S)S2)S1,-3.2522133148
1361,2-{[(2-ethylhexyl)oxy]methyl}oxirane,CCCCC(CC)COCC1CO1,-3.1148651615
2451,cyclohexanecarboxylic acid,OC(=O)C1CCCCC1,-1.445031941
2761,methyl 4-hydroxybenzoate,COC(=O)c1ccc(O)cc1,-1.827586088075
2159,N-(5-chloro-2-methoxyphenyl)-3-hydroxy-4-[(E)-2-[2-methoxy-5-(phenylcarbamoyl)phenyl]diazen-1-yl]naphthalene-2-carboxamide,COc1ccc(cc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(Cl)ccc4OC)C(=O)Nc5ccccc5,-8.1844134651
2563,dodecyl 2-hydroxypropanoate,CCCCCCCCCCCCOC(=O)C(C)O,-4.52760720765
247,"1,1,3,3-tetrabutylurea",CCCCN(CCCC)C(=O)N(CCCC)CCCC,-4.8205954965
2721,methoxyethene,COC=C,-0.55948292295
2766,methyl benzoate,COC(=O)c1ccccc1,-1.8117983509
2769,methyl dodecanoate,CCCCCCCCCCCC(=O)OC,-4.44131571
626,1-{[3-(triethoxysilyl)propyl]sulfanyl}octan-1-one,CCCCCCCC(=O)SCCC[Si](OCC)(OCC)OCC,-4.47368384055
347,"1,3-diaminourea",NNC(=O)NN,0.4145585536
278,"1,2,3-trimethylbenzene; 1H-indene; 2,3-dihydro-1H-indene",Cc1cccc(C)c1C,-3.636753843
1867,"4-{bis[4-(dimethylamino)phenyl]methyl}-N,N-dimethylaniline",CN(C)c1ccc(cc1)C(c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C,-5.4583984127
2321,"benzene-1,2-diol",Oc1ccccc1O,0.66846004355
655,17-hydroxy-1-methylandrostan-3-one,C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]12C,-5.0064289581
2543,diphenylmethanone,O=C(c1ccccc1)c2ccccc2,-3.882202908
929,"2-(morpholin-4-ylsulfanyl)-1,3-benzothiazole",C1CN(CCO1)Sc2sc3ccccc3n2,-3.8109627954
2672,hexane,CCCCCC,-3.9441703352
2635,ethyl methyl carbonate,CCOC(=O)OC,-0.3458382084
2396,"buta-1,3-diene",C=CC=C,-1.8668457003
1951,6-[(2-methylprop-2-enoyl)oxy]hexyl 2-methylprop-2-enoate,CC(=C)C(=O)OCCCCCCOC(=O)C(C)=C,-4.0436629248
1011,2-[2-(2-ethoxyethoxy)ethoxy]ethyl methacrylate,CCOCCOCCOCCOC(=O)C(C)=C,-0.6030114261
1041,"2-amino-2-(hydroxymethyl)propane-1,3-diol",NC(CO)(CO)CO,0.775142468
445,"1,6-dioxacycloheptadecan-7-one",O=C1CCCCCCCCCCOCCCCO1,-4.0179591997
617,1-phenylethan-1-one,CC(=O)c1ccccc1,-1.2957917268999999
1577,3-methyl-4-oxobut-2-en-1-yl acetate,CC(=O)OC\C=C(/C)C=O,-0.4607939818
2638,ethyl propanoate,CCOC(=O)CC,-0.7304124879
2266,"[(1S,2S,3S,5R)-2,6,6-trimethylbicyclo[3.1.1]heptan-3-yl]methanamine",C[C@@H]1[C@@H](CN)C[C@H]2C[C@@H]1C2(C)C,-1.83010984615
1188,2-hydroxybenzoic acid,OC(=O)c1ccccc1O,-1.8849903532
2011,Aescin,C/C=C(\C)/C(=O)OC1C(C2(C(CC1(C)C)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)CO)OC(=O)C,-1.1031036675
844,"2,6-dimethylphenol",Cc1cccc(C)c1O,-1.2989050493
2599,ethyl 2-cyanoacetate,CCOC(=O)CC#N,-0.3092289412
547,1-carbamimidamido-N-(2-methylphenyl)methanimidamide,Cc1ccccc1N=C(N)N=C(N)N,-1.8422414993
2103,"N,N-dimethylcyclohexanamine",CN(C)C1CCCCC1,-0.9774881423
1925,"5-nitropyrimidine-2,4,6-triamine",Nc1nc(N)c(N=O)c(N)n1,-3.8454729507
1273,2-methylpentanoic acid,CCCC(C)C(O)=O,-0.9786967727
263,"1,1-dimethylpropyl hydroperoxide",CCC(C)(C)OO,-0.2165945745
1313,2-phenoxyethyl prop-2-enoate,C=CC(=O)OCCOc1ccccc1,-2.3356597353
2394,"but-2-yne-1,4-diol",OCC#CCO,1.5871289488
3013,tris(2-chloroethyl) phosphate,ClCCO[P](=O)(OCCCl)OCCCl,-1.5556078593
353,"1,3-dichlorobenzene",Clc1cccc(Cl)c1,-3.08550228845
2478,decanoyl decaneperoxoate,CCCCCCCCCC(=O)OOC(=O)CCCCCCCCC,-6.4497523604
208,(methylsulfanyl)methane,CSC,-0.7879806284
613,1-phenoxypropan-2-ol,CC(O)COc1ccccc1,-1.0034177306
1375,"2H-1,3-dioxol-2-one",O=C1OC=CO1,0.7770765429
2931,quinoline,c1ccc2ncccc2c1,-1.3187661554666665
2656,hexadecan-1-ol,CCCCCCCCCCCCCCCCO,-6.491282854575
2249,Solvent red 135,Clc1c(Cl)c(Cl)c2C3=Nc4cccc5cccc(N3C(=O)c2c1Cl)c45,-7.1336144776
1988,"7-methyl-3,4-dihydro-2H-1,5-benzodioxepin-3-one",Cc1ccc2OCC(=O)COc2c1,-1.1141554489
2089,"N,N-DIBUTYLDODECANAMIDE",CCCCCCCCCCCC(=O)N(CCCC)CCCC,-7.0164120768
1578,3-methyl-4-phenylbutan-2-ol,CC(O)C(C)Cc1ccccc1,-1.6969729899
57,(2E)-2-methylpent-2-enal,CC\C=C(/C)C=O,-1.0573697281
1204,2-methoxy-2-methylpropane,COC(C)(C)C,-0.3664535011
