,Name,SMILES,Solubility
932,2-(piperazin-1-yl)ethan-1-amine,NCCN1CCNCC1,-0.1112860429
933,"2-(prop-1-en-1-yl)-2,3,3-tripropylbutanedioic acid",CCCC(CCC)(C(O)=O)C(CCC)(\C=C\C)C(O)=O,-3.4953596006
934,2-(propan-2-yloxy)ethan-1-ol,CC(C)OCCO,-0.0176551044
935,2-(propan-2-yloxy)propane,CC(C)OC(C)C,-1.5165927583
936,2-(sec-butylamino)ethanol,CCC(C)NCCO,0.6667009337
937,2-(tert-butylperoxy)-2-methylpropane,CC(C)(C)OOC(C)(C)C,-2.9320403696
938,2-(trifluoromethyl)aniline,Nc1ccccc1C(F)(F)F,-1.6756867087
939,"2-({2,2-bis[(prop-2-enoyloxy)methyl]butoxy}methyl)-2-[(prop-2-enoyloxy)methyl]butyl prop-2-enoate",CCC(COCC(CC)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,-4.4927855243
940,2-({2-[2-(dimethylamino)ethoxy]ethyl}(methyl)amino)ethan-1-ol,CN(C)CCOCCN(C)CCO,0.4764657364
941,2-({2-[bis(carboxymethyl)amino]ethyl}(carboxymethyl)amino)acetic acid,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,-2.8636856122
942,2-({3-[bis(carboxymethyl)amino]propyl}(carboxymethyl)amino)acetic acid,OC(=O)CN(CCCN(CC(O)=O)CC(O)=O)CC(O)=O,-1.4690725372
943,2-({[6-(oxiran-2-ylmethoxy)naphthalen-1-yl]oxy}methyl)oxirane,C1OC1COc2ccc3c(OCC4CO4)cccc3c2,-3.9191737976
944,"2-Butenedioic acid (E)-, di-C12-18-alkyl esters",CCCCCCCCCCCCCCCOC(=O)/C=C/C(=O)OCCCCCCCCCCCCCCC,-6.5537875846
945,"2-Butenedioic acid (E)-, di-C16-18-alkyl esters",CCCCCCCCCCCCCCCCCOC(=O)/C=C/C(=O)OCCCCCCCCCCCCCCCCC,-7.0740773653
946,"2-Butenedioic acid (E)-, di-C8-18-alkyl esters",CCCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCC,-6.356030959
947,"2-Chloro-1,1-difluoroethane",FC(F)CCl,-0.9229632085
948,2-Ethoxy-2-methylbutane,CCOC(C)(C)CC,-1.4719350107
949,2-Ethylhexyl (2S)-2-hydroxypropanoate,CCCCC(CC)COC(=O)[C@H](C)O,-2.6735257097
950,"2-Hydroxy-N,N-dimethylpropanamide",CC(O)C(=O)N(C)C,1.6302351258
951,"2-[(1-amino-4-hydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)oxy]ethyl ethyl carbonate",CCOC(=O)OCCOc1cc(O)c2C(=O)c3ccccc3C(=O)c2c1N,-9.2195295624
952,"2-[(1-amino-4-hydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)oxy]ethyl phenyl carbonate",Nc1c(OCCOC(=O)Oc2ccccc2)cc(O)c3C(=O)c4ccccc4C(=O)c13,-8.0544153113
953,2-[(1-methoxypropan-2-yl)oxy]propan-1-ol,COC(C)COC(C)CO,-2.1708540645
954,"2-[(1E)-[2-(4-methoxyphenyl)-2-methylhydrazin-1-ylidene]methyl]-1,3,3-trimethyl-3H-indol-1-ium methyl sulfate",COc1ccc(cc1)N(C)N=CC2=[N+](C)c3ccccc3C2(C)C,-1.6925364836
955,2-[(1Z)-({2-[(E)-[(2-hydroxyphenyl)methylidene]amino]propyl}imino)methyl]phenol,CC(CN\C=C/1C=CC=CC1=O)N\C=C/2C=CC=CC2=O,-3.172023424
956,2-[(2-aminoethyl)amino]ethan-1-ol,NCCNCCO,0.9823282162
957,2-[(2-cyanoethyl)[4-[(6-nitrobenzothiazol-2-yl)azo]phenyl]amino]ethyl acetate,CC(=O)OCCN(CCC#N)c1ccc(cc1)N=Nc2sc3cc(ccc3n2)[N+]([O-])=O,-4.3409088983
958,2-[(2-hydroxyethyl)(methyl)amino]ethan-1-ol,CN(CCO)CCO,0.9238549272
959,2-[(2-hydroxyethyl)(octadecyl)amino]ethan-1-ol,CCCCCCCCCCCCCCCCCCN(CCO)CCO,-5.7752741917
960,2-[(2-hydroxyethyl)(phenyl)amino]ethan-1-ol,OCCN(CCO)c1ccccc1,-0.6406501819333333
961,2-[(2-hydroxyethyl)[(9E)-octadec-9-en-1-yl]amino]ethan-1-ol,CCCCCCCC/C=C/CCCCCCCCN(CCO)CCO,-4.7801182897
962,2-[(2-hydroxyethyl)amino]ethan-1-ol,OCCNCCO,0.9577927941
963,2-[(2-methylprop-2-enoyl)oxy]ethyl 2-methylprop-2-enoate,CC(=C)C(=O)OCCOC(=O)C(C)=C,-2.2613132646
964,2-[(2-methylprop-2-enoyl)oxy]ethyl 3-oxobutanoate,CC(=O)CC(=O)OCCOC(=O)C(C)=C,-1.0636822045
965,2-[(2-nitrophenyl)amino]ethan-1-ol,OCCNc1ccccc1[N+]([O-])=O,-1.9933265855
966,"2-[(2-{[3-(3,5-di-tert-butyl-4-hydroxyphenyl)propanoyl]oxy}ethyl)sulfanyl]ethyl 3-(3,5-di-tert-butyl-4-hydroxyphenyl)propanoate",CC(C)(C)c1cc(CCC(=O)OCCSCCOC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,-5.8081724723
967,2-[(3-aminophenyl)sulfonyl]ethyl hydrogen sulfate,Nc1cccc(c1)[S](=O)(=O)CCO[S](O)(=O)=O,-1.4238808493
968,2-[(4-amino-2-nitrophenyl)amino]ethan-1-ol,Nc1ccc(NCCO)c(c1)[N+]([O-])=O,-2.1910899756
969,2-[(4-aminophenyl)amino]-5-nitrobenzene-1-sulfonic acid,Nc1ccc(Nc2ccc(cc2[S](O)(=O)=O)[N+]([O-])=O)cc1,-1.5982895297
970,2-[(4-methyl-2-nitrophenyl)amino]ethan-1-ol,Cc1ccc(NCCO)c(c1)[N+]([O-])=O,-2.7474051676
971,"2-[(4-{(4-anilinophenyl)[4-(phenylimino)cyclohexa-2,5-dien-1-ylidene]methyl}phenyl)amino]benzenesulfonic acid",O[S](=O)(=O)c1ccccc1N=C2C=CC(C=C2)=C(c3ccc(Nc4ccccc4)cc3)c5ccc(Nc6ccccc6)cc5,-8.3771050883
972,2-[(4-{[2-(4-cyclohexylphenoxy)ethyl](ethyl)amino}-2-methylphenyl)methylidene]propanedinitrile,CCN(CCOc1ccc(cc1)C2CCCCC2)c3ccc(C=C(C#N)C#N)c(C)c3,-8.390674793066667
973,"2-[(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]butanedioic acid",OC(=O)CC(C[P]1(=O)Oc2ccccc2c3ccccc13)C(O)=O,-2.8135095056
974,2-[(9Z)-N-methyloctadec-9-enamido]acetic acid; 2-[bis(2-hydroxyethyl)amino]ethan-1-ol,CCCCCCCC\C=C/CCCCCCCC(=O)N(C)CC(O)=O,0.7757804055
975,2-[(E)-2-(1-cyano-1-methylethyl)diazen-1-yl]-2-methylpropanenitrile,CC(C)(N=NC(C)(C)C#N)C#N,-2.69229392195
976,2-[(E)-2-(1-cyano-1-methylpropyl)diazen-1-yl]-2-methylbutanenitrile,CCC(C)(N=NC(C)(CC)C#N)C#N,-2.6961915261
977,"2-[(E)-2-(2,5-dichloro-4-{2,5-dichloro-4-[(E)-2-{1-[(2,4-dimethylphenyl)carbamoyl]-2-oxopropyl}diazen-1-yl]phenyl}phenyl)diazen-1-yl]-N-(2,4-dimethylphenyl)-3-oxobutanamide",CC(=O)C(N=Nc1cc(Cl)c(cc1Cl)c2cc(Cl)c(cc2Cl)N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3C)C(=O)Nc4ccc(C)cc4C,-8.4626870474
978,2-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-[2-oxo-1-(phenylcarbamoyl)propyl]diazen-1-yl]phenyl}phenyl)diazen-1-yl]-3-oxo-N-phenylbutanamide; 2-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-{1-[(4-methoxyphenyl)carbamoyl]-2-oxopropyl}diazen-1-yl]phenyl}phenyl)diazen-1-yl]-3-oxo-N-phenylbutanamide; 2-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-{1-[(4-methoxyphenyl)carbamoyl]-2-oxopropyl}diazen-1-yl]phenyl}phenyl)diazen-1-yl]-N-(4-methoxyphenyl)-3-oxobutanamide,COc1ccc(NC(=O)C(N=Nc2ccc(cc2Cl)c3ccc(N=NC(C(C)=O)C(=O)Nc4ccccc4)c(Cl)c3)C(C)=O)cc1,-8.5404809541
979,"2-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-{1-[(2,4-dimethylphenyl)carbamoyl]-2-oxopropyl}diazen-1-yl]phenyl}phenyl)diazen-1-yl]-N-(2,4-dimethylphenyl)-3-oxobutanamide",CC(=O)C(N=Nc1ccc(cc1Cl)c2ccc(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3C)c(Cl)c2)C(=O)Nc4ccc(C)cc4C,-9.2920103659
980,"2-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-{1-[(2,4-dimethylphenyl)carbamoyl]-2-oxopropyl}diazen-1-yl]phenyl}phenyl)diazen-1-yl]-N-(2,4-dimethylphenyl)-3-oxobutanamide; N-(4-chloro-2,5-dimethoxyphenyl)-2-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-{1-[(2,4-dimethylphenyl)carbamoyl]-2-oxopropyl}diazen-1-yl]phenyl}phenyl)diazen-1-yl]-3-oxobutanamide; N-(4-chloro-2,5-dimethoxyphenyl)-2-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-{1-[(4-chloro-2,5-dimethoxyphenyl)carbamoyl]-2-oxopropyl}diazen-1-yl]phenyl}phenyl)diazen-1-yl]-3-oxobutanamide",COc1cc(NC(=O)C(N=Nc2ccc(cc2Cl)c3ccc(N=NC(C(C)=O)C(=O)Nc4ccc(C)cc4C)c(Cl)c3)C(C)=O)c(OC)cc1Cl,-9.052340862
981,2-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-{1-[(2-methoxyphenyl)carbamoyl]-2-oxopropyl}diazen-1-yl]phenyl}phenyl)diazen-1-yl]-N-(2-methoxyphenyl)-3-oxobutanamide,COc1ccccc1NC(=O)C(N=Nc2ccc(cc2Cl)c3ccc(N=NC(C(C)=O)C(=O)Nc4ccccc4OC)c(Cl)c3)C(C)=O,-8.4235961938
982,2-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-{1-[(2-methylphenyl)carbamoyl]-2-oxopropyl}diazen-1-yl]phenyl}phenyl)diazen-1-yl]-N-(2-methylphenyl)-3-oxobutanamide,CC(=O)C(N=Nc1ccc(cc1Cl)c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3C)c(Cl)c2)C(=O)Nc4ccccc4C,-8.9148440789
983,2-[(E)-2-(2-methoxy-4-{3-methoxy-4-[(E)-2-[2-oxo-1-(phenylcarbamoyl)propyl]diazen-1-yl]phenyl}phenyl)diazen-1-yl]-3-oxo-N-phenylbutanamide,COc1cc(ccc1N=NC(C(C)=O)C(=O)Nc2ccccc2)c3ccc(N=NC(C(C)=O)C(=O)Nc4ccccc4)c(OC)c3,-8.6167666964
984,"2-[(E)-2-(2-methoxyphenyl)diazen-1-yl]-3-oxo-N-(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)butanamide",COc1ccccc1N=NC(C(C)=O)C(=O)Nc2ccc3NC(=O)Nc3c2,-7.6305993261
985,2-[(E)-2-(3-chloro-4-{3-chloro-4-[(E)-2-[1-(hydrazinecarbonyl)-2-oxopropyl]diazen-1-yl]phenyl}phenyl)diazen-1-yl]-3-oxobutanehydrazide,CC(=O)C(N=Nc1ccc(c(Cl)c1)c2ccc(N=NC(C(C)=O)C(=O)NN)c(Cl)c2)C(=O)NN,-8.7052973925
986,"2-[(E)-2-(4-chloro-2-nitrophenyl)diazen-1-yl]-3-oxo-N-(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)butanamide",CC(=O)C(N=Nc1ccc(Cl)cc1[N+]([O-])=O)C(=O)Nc2ccc3NC(=O)Nc3c2,-7.4737798767
987,2-[(E)-2-(4-chloro-2-nitrophenyl)diazen-1-yl]-N-(2-chlorophenyl)-3-oxobutanamide,CC(=O)C(N=Nc1ccc(Cl)cc1[N+]([O-])=O)C(=O)Nc2ccccc2Cl,-7.7217578704
988,2-[(E)-2-(4-chloro-2-nitrophenyl)diazen-1-yl]-N-(2-methoxyphenyl)-3-oxobutanamide,COc1ccccc1NC(=O)C(N=Nc2ccc(Cl)cc2[N+]([O-])=O)C(C)=O,-7.3063783536
989,2-[(E)-2-(4-methoxy-2-nitrophenyl)diazen-1-yl]-N-(2-methoxyphenyl)-3-oxobutanamide,COc1ccc(N=NC(C(C)=O)C(=O)Nc2ccccc2OC)c(c1)[N+]([O-])=O,-8.3082430527
990,2-[(E)-2-(4-methyl-2-nitrophenyl)diazen-1-yl]-3-oxo-N-phenylbutanamide,CC(=O)C(N=Nc1ccc(C)cc1[N+]([O-])=O)C(=O)Nc2ccccc2,-7.4179683662
991,"2-[(E)-2-(4-nitrophenyl)diazen-1-yl]-3-oxo-N-(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)butanamide",CC(=O)C(N=Nc1ccc(cc1)[N+]([O-])=O)C(=O)Nc2ccc3NC(=O)Nc3c2,-7.5255403409
992,"2-[(E)-2-[4-(diethylamino)phenyl]ethenyl]-1,3,3-trimethyl-3H-indol-1-ium acetate",CCN(CC)c1ccc(cc1)C=CC2=[N+](C)c3ccccc3C2(C)C,-0.9604187817
993,"2-[(E)-2-{2-oxo-1-[(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)carbamoyl]propyl}diazen-1-yl]benzoic acid",CC(=O)C(N=Nc1ccccc1C(O)=O)C(=O)Nc2ccc3NC(=O)Nc3c2,-7.3309014707
994,2-[(E)-2-{4-[(E)-2-(2-cyanophenyl)ethenyl]phenyl}ethenyl]benzonitrile,N#Cc1ccccc1/C=C/c2ccc(cc2)/C=C/c3ccccc3C#N,-4.2206388586
995,"2-[(E)-2-{4-[ethyl(2-hydroxyethyl)amino]phenyl}diazen-1-yl]-6-methoxy-3-methyl-1,3-benzothiazol-3-ium acetate",CCN(CCO)c1ccc(cc1)N=Nc2sc3cc(OC)ccc3[n+]2C,-0.2262726911
996,"2-[(E)-2-{4-[ethyl(2-hydroxyethyl)amino]phenyl}diazen-1-yl]-6-methoxy-3-methyl-1,3-benzothiazol-3-ium methyl sulfate",CCN(CCO)c1ccc(cc1)N=Nc2sc3cc(OC)ccc3[n+]2C,-1.0208150872
997,2-[(E)-oct-2-enyl]butanedioic acid,CCCCC/C=C/CC(CC(O)=O)C(O)=O,-2.4042405739
998,2-[(Z)-octadec-9-enoxy]ethanol,CCCCCCCC\C=C/CCCCCCCCOCCO,-2.4949028287
999,2-[(acetyloxy)methyl]prop-2-en-1-yl acetate,CC(=O)OCC(=C)COC(C)=O,-0.7796166704
1000,"2-[(allyloxy)methyl]-2-methylbutane-1,1-diol",CCC(CO)(CO)COCC=C,-0.1997551773
1001,2-[(butylcarbamoyl)oxy]ethyl prop-2-enoate,CCCCNC(=O)OCCOC(=O)C=C,-1.6348405969
1002,2-[(carbamoylmethyl)(carboxymethyl)amino]acetic acid,NC(=O)C[NH+](CC([O-])=O)CC([O-])=O,-1.809388694
1003,2-[(heptanoyloxy)methyl]-3-hydroxy-2-[(pentanoyloxy)methyl]propyl nonanoate,CCCCCCCCC(O)=O,-5.504805001799999
1004,2-[(prop-2-en-1-yloxy)methyl]oxirane,C=CCOCC1CO1,0.069215915
1005,"2-[({2,2,4-trimethyl-6-[({2-[(2-methylprop-2-enoyl)oxy]ethoxy}carbonyl)amino]hexyl}carbamoyl)oxy]ethyl 2-methylprop-2-enoate 2-[({2,4,4-trimethyl-6-[({2-[(2-methylprop-2-enoyl)oxy]ethoxy}carbonyl)amino]hexyl}carbamoyl)oxy]ethyl 2-methylprop-2-enoate",CC(CCNC(=O)OCCOC(=O)C(C)=C)CC(C)(C)CNC(=O)OCCOC(=O)C(C)=C,-4.619923834
1006,2-[({4-[(oxiran-2-ylmethoxy)methyl]cyclohexyl}methoxy)methyl]oxirane,C1CC(CCC1COCC2CO2)COCC3CO3,-1.8357972344
1007,2-[-N-(2-cyanoethyl)-4-[(p-nitrophenyl)azo]anilino]ethyl benzoate,[O-][N+](=O)c1ccc(cc1)N=Nc2ccc(cc2)N(CCOC(=O)c3ccccc3)CCC#N,-7.1697361359
1008,"2-[1-(2-hydroxy-3,5-dimethylphenyl)-2-methylpropyl]-4,6-dimethylphenol",CC(C)C(c1cc(C)cc(C)c1O)c2cc(C)cc(C)c2O,-6.1673406199
1009,2-[1-(carboxymethyl)cyclohexyl]acetic acid,OC(=O)CC1(CCCCC1)CC(O)=O,-1.5790839404333334
1010,"2-[2,2-bis({[2-(prop-2-enoyloxy)ethoxy]methyl})butoxy]ethyl prop-2-enoate",CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)COCCOC(=O)C=C,-0.8625512021
1011,2-[2-(2-ethoxyethoxy)ethoxy]ethyl methacrylate,CCOCCOCCOCCOC(=O)C(C)=C,-0.6030114261
1012,2-[2-(2-hydroxyethoxy)ethoxy]ethan-1-ol,OCCOCCOCCO,0.8234052513
1013,2-[2-(2-{2-[(2-methylprop-2-enoyl)oxy]ethoxy}ethoxy)ethoxy]ethyl 2-methylprop-2-enoate,CC(=C)C(=O)OCCOCCOCCOCCOC(=O)C(C)=C,-1.4186392601
1014,2-[2-(2-{[3-(3-tert-butyl-4-hydroxy-5-methylphenyl)propanoyl]oxy}ethoxy)ethoxy]ethyl 3-(3-tert-butyl-4-hydroxy-5-methylphenyl)propanoate,Cc1cc(CCC(=O)OCCOCCOCCOC(=O)CCc2cc(C)c(O)c(c2)C(C)(C)C)cc(c1O)C(C)(C)C,-6.25994827115
1015,2-[2-(4-methylcyclohex-3-en-1-yl)propyl]cyclopentan-1-one,CC(CC1CCCC1=O)C2CCC(=CC2)C,-4.6803670486
1016,2-[2-(benzoyloxy)ethoxy]ethyl benzoate,O=C(OCCOCCOC(=O)c1ccccc1)c2ccccc2,-3.9349717188125
1017,2-[2-(carboxymethoxy)ethoxy]acetic acid,OC(=O)COCCOCC(O)=O,0.6709250275
1018,2-[2-(dimethylamino)ethoxy]ethan-1-ol,CN(C)CCOCCO,-0.1244748796
1019,"2-[2-[4-(diethylamino)phenyl]vinyl]-1,3,3-trimethyl-3H-indolium dihydrogen phosphate",CCN(CC)c1ccc(cc1)C=CC2=[N+](C)c3ccccc3C2(C)C,-1.0004895677
1020,"2-[2-[4-[(2-cyanoethyl)methylamino]phenyl]vinyl]-1,3,3-trimethyl-3H-indolium dihydrogen phosphate",CN(CCC#N)c1ccc(cc1)C=CC2=[N+](C)c3ccccc3C2(C)C,-0.9304018204
1021,"2-[2-[4-[(2-cyanoethyl)methylamino]phenyl]vinyl]-1,3,3-trimethyl-3H-indolium hydrogen sulphate",CN(CCC#N)c1ccc(cc1)C=CC2=[N+](C)c3ccccc3C2(C)C,-0.7741720686
1022,2-[2-[4-[2-(4-cyanophenyl)vinyl]phenyl]vinyl]benzonitrile,N#Cc1ccccc1/C=C/c2ccc(cc2)/C=C/c3ccccc3C#N,-4.2206388586
1023,"2-[2-ethoxy-5-(4-ethylpiperazin-1-yl)sulfonylphenyl]-5-methyl-7-propyl-1H-imidazo[5,1-f][1,2,4]triazin-4-one",CCCc1nc(C)c2n1NC(=NC2=O)c3cc(ccc3OCC)[S](=O)(=O)N4CCN(CC)CC4,-4.8438678664
1024,2-[3-(4-propylheptyl)morpholin-4-yl]ethan-1-ol hydrochloride,CCCC(CCC)CCCC1COCCN1CCO,0.9642581623
1025,"2-[3-(heptan-3-yl)-1,2-oxazolidin-2-yl]ethyl N-{6-[({2-[3-(heptan-3-yl)-1,2-oxazolidin-2-yl]ethoxy}carbonyl)amino]hexyl}carbamate",CCCCC(CC)C1CCON1CCOC(=O)NCCCCCCNC(=O)OCCN2OCCC2C(CC)CCCC,-5.7905608237
1026,2-[4-(2-hydroxyethoxy)but-2-ynoxy]ethanol,OCCOCC#CCOCCO,0.7589618218
1027,2-[4-(2-hydroxyethoxy)phenoxy]ethan-1-ol,OCCOc1ccc(OCCO)cc1,-1.1798717942
1028,2-[4-(2-methylpropyl)phenyl]propanoic acid,CC(C)Cc1ccc(cc1)C(C)C(O)=O,-4.12509614
1029,2-[4-(2-{4-[2-(prop-2-enoyloxy)ethoxy]phenyl}propan-2-yl)phenoxy]ethyl prop-2-enoate,CC(C)(c1ccc(OCCOC(=O)C=C)cc1)c2ccc(OCCOC(=O)C=C)cc2,-5.999481603
1030,"2-[4-(4-oxo-4H-3,1-benzoxazin-2-yl)phenyl]-4H-3,1-benzoxazin-4-one",O=C1OC(=Nc2ccccc12)c3ccc(cc3)C4=Nc5ccccc5C(=O)O4,-6.5170402935
1031,2-[4-(bromomethyl)phenyl]benzonitrile,BrCc1ccc(cc1)c2ccccc2C#N,-6.6566491092
1032,2-[4-[2-[4-[2-(2-methylprop-2-enoyloxy)ethoxy]phenyl]propan-2-yl]phenoxy]ethyl 2-methylprop-2-enoate,CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,-5.3792018861
1033,"2-[7-(diethylamino)-2-oxo-2H-chromen-3-yl]-1,3-benzoxazole-5-sulfonamide",CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3oc4ccc(cc4n3)[S](N)(=O)=O,-7.8310984133
1034,"2-[9-(1-{[3-(3-tert-butyl-4-hydroxy-5-methylphenyl)propanoyl]oxy}-2-methylpropan-2-yl)-2,4,8,10-tetraoxaspiro[5.5]undecan-3-yl]-2-methylpropyl 3-(3-tert-butyl-4-hydroxy-5-methylphenyl)propanoate",Cc1cc(CCC(=O)OCC(C)(C)[CH]2OC[C]3(CO2)CO[CH](OC3)C(C)(C)COC(=O)CCc4cc(C)c(O)c(c4)C(C)(C)C)cc(c1O)C(C)(C)C,-8.2677435641
1035,"2-[N-(2-cyanoethyl)-4-[(2,6-dichloro-4-nitrophenyl)azo]anilino]ethyl acetate",CC(=O)OCCN(CCC#N)c1ccc(cc1)N=Nc2c(Cl)cc(cc2Cl)[N+]([O-])=O,-7.0514245951
1036,"2-[[3,5,5-trimethyl-6-[2-(2-methylprop-2-enoyloxy)ethoxycarbonylamino]hexyl]carbamoyloxy]ethyl 2-methylprop-2-enoate",CC(CCNC(=O)OCCOC(=O)C(C)=C)CC(C)(C)CNC(=O)OCCOC(=O)C(C)=C,-4.6312250908
1037,"2-[[4-(diethylamino)-2-methylphenyl]azo]-5-nitrobenzene-1,3-dicarbonitrile",CCN(CC)c1ccc(N=Nc2c(cc(cc2C#N)[N+]([O-])=O)C#N)c(C)c1,-7.4728199696
1038,2-[[4-[(2-cyano-3-nitrophenyl)azo]-m-tolyl](2-acetoxyethyl)amino]ethyl acetate,CC(=O)OCCN(CCOC(C)=O)c1ccc(cc1)N=Nc2ccc(cc2C#N)[N+]([O-])=O,-7.3004650455
1039,2-[bis(2-hydroxyethyl)amino]ethan-1-ol,OCCN(CCO)CCO,0.826260286
1040,"2-acetyl-4-({4-[(3-acetyl-4-amino-9,10-dioxo-9,10-dihydroanthracen-1-yl)amino]-6-phenyl-1,3,5-triazin-2-yl}amino)-1-amino-9,10-dihydroanthracene-9,10-dione",CC(=O)c1cc(Nc2nc(Nc3cc(C(C)=O)c(N)c4C(=O)c5ccccc5C(=O)c34)nc(n2)c6ccccc6)c7C(=O)c8ccccc8C(=O)c7c1N,-4.9504317948
1041,"2-amino-2-(hydroxymethyl)propane-1,3-diol",NC(CO)(CO)CO,0.775142468
1042,"2-amino-2-ethylpropane-1,3-diol",CCC(N)(CO)CO,0.9015785325
1043,2-amino-2-methylpropan-1-ol; 2-dodecylbenzene-1-sulfonic acid,CCCCCCCCCCCCc1ccccc1[S](O)(=O)=O,0.2137915766
1044,"2-amino-3,5-dimethylbenzene-1-sulfonic acid",Cc1cc(C)c(N)c(c1)[S](O)(=O)=O,-1.8195435039
1045,2-amino-3-(phosphonooxy)propanoic acid,N[C@@H](CO[P](O)(O)=O)C(O)=O,-0.8149408723
1046,2-amino-3-[(2-amino-2-carboxyethyl)disulfanyl]propanoic acid,N[C@@H](CSSC[C@H](N)C(O)=O)C(O)=O,-3.2271633853
1047,2-amino-3-carbamoylpropanoic acid,NC(CC(N)=O)C(O)=O,-0.7212915564
1048,"2-amino-4,5-dichlorobenzene-1-sulfonic acid",Nc1cc(Cl)c(Cl)cc1[S](O)(=O)=O,-2.2445874922
1049,"2-amino-4,5-dichlorobenzenesulfonic acid",Nc1cc(Cl)c(Cl)cc1[S](O)(=O)=O,-2.0659009577
1050,"2-amino-4,6-dinitrophenol",Nc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-2.15299121
1051,2-amino-4-chloro-5-methylbenzenesulfonic acid,Cc1cc(c(N)cc1Cl)[S](O)(=O)=O,-2.4061778726
1052,2-amino-4-nitrophenol,Nc1cc(ccc1O)[N+]([O-])=O,-2.2056018566
1053,2-amino-4-sulfobenzoic acid,Nc1cc(ccc1C(O)=O)[S](O)(=O)=O,-1.3156745209
1054,2-amino-5-acetamidobenzene-1-sulfonic acid,CC(=O)Nc1ccc(N)c(c1)[S](O)(=O)=O,-1.2318564393
1055,2-amino-5-carbamimidamidopentanoic acid,NC(CCCN=C(N)N)C(O)=O,-0.02486694465
1056,2-amino-5-chloro-4-methylbenzene-1-sulfonic acid,Cc1cc(N)c(cc1Cl)[S](O)(=O)=O,-2.3456971252
1057,2-amino-5-chlorophenol,Nc1ccc(Cl)cc1O,-2.3906599281
1058,2-amino-5-methylbenzene-1-sulfonic acid,Cc1ccc(N)c(c1)[S](O)(=O)=O,-1.4942009905
1059,2-aminoacetic acid,NCC(O)=O,0.5224909487
1060,2-aminobenzamide,NC(=O)c1ccccc1N,-0.9139223167
1061,2-aminobenzenesulfonic acid,Nc1ccccc1[S](O)(=O)=O,-1.7471686412
1062,2-aminobenzoic acid,Nc1ccccc1C(O)=O,-1.5385175324
1063,2-aminobutanedioic acid,NC(CC(O)=O)C(O)=O,-1.397819558675
1064,2-aminoethan-1-ol,NCCO,1.2140725315
1065,"2-aminoethan-1-ol; 6-cyclohexyl-1-hydroxy-4-methyl-1,2-dihydropyridin-2-one",CC1=CC(=O)N(O)C(=C1)C2CCCCC2,-0.9331685906
1066,2-aminopentanedioic acid,NC(CCC(O)=O)C(O)=O,-1.2328686629999999
1067,2-aminophenol,Nc1ccccc1O,-0.8074872745
1068,"2-aminopropane-1,3-diol",NC(CO)CO,0.9744271172
1069,2-aminopyridin-3-ol,Nc1ncccc1O,-0.3461061519
1070,2-azabicyclo[2.2.1]hept-5-en-3-one,O=C1NC2CC1C=C2,0.9361608079
1071,"2-benzofuran-1,3-dione; 2-(2-hydroxyethoxy)ethanol",OCCOCCO,-1.4052404634
1072,2-benzoyl-5-(octyloxy)phenol,CCCCCCCCOc1ccc(c(O)c1)C(=O)c2ccccc2,-7.0137980476
1073,2-benzoyl-5-[3-(4-benzoyl-3-hydroxyphenoxy)-2-hydroxypropoxy]phenol,OC(COc1ccc(c(O)c1)C(=O)c2ccccc2)COc3ccc(c(O)c3)C(=O)c4ccccc4,-7.1387547034
1074,2-benzoyl-5-methoxyphenol,COc1ccc(c(O)c1)C(=O)c2ccccc2,-4.73076882545
1075,2-benzyl-2-(dimethylamino)-1-[4-(morpholin-4-yl)phenyl]butan-1-one,CCC(Cc1ccccc1)(N(C)C)C(=O)c2ccc(cc2)N3CCOCC3,-4.7932278922
